Entity,Relation,Action,Value,Iteration of Promotion,Action Source,Action Date
mental_illness,emotionassociatedwithdisease,"nemotionassociatedwithdisease,emotion,disease",disorders,625,anonymous-3ed3d9da-84e61946-0f5cd718,2012-09-01T20:55:31-04:00
portuguese,languageofcountry,"ylanguageofcountry,language,country",portugal,628,anonymous-86eddcff-8aa63eb5-0f5cd718,2012-08-30T11:22:37-04:00
portuguese,languageofcountry,"ylanguageofcountry,language,country",brazil,665,anonymous-3ed3d9da-84e61946-0f5cd718,2012-09-01T20:19:50-04:00
type,emotionassociatedwithdisease,"nemotionassociatedwithdisease,emotion,disease",disorder,629,anonymous-a33cbc46-e920b38b-0f5cd718,2012-09-06T00:14:56-04:00
type,emotionassociatedwithdisease,"nemotionassociatedwithdisease,emotion,disease",disorder,629,anonymous-fb7e332b-d285565f-0f5cd718,2012-09-09T12:17:31-04:00
disorder,emotionassociatedwithdisease,"nemotionassociatedwithdisease,emotion,disease",dysthymic_disorder,478,anonymous-fa81e8b3-866c7c0e-0f5cd718,2012-09-11T23:16:38-04:00
disorder,emotionassociatedwithdisease,"nemotionassociatedwithdisease,emotion,disease",disorder,631,anonymous-36e2f2b1-31f624d1-78e6c13a,2012-09-12T01:30:58-04:00
disorder,emotionassociatedwithdisease,"nemotionassociatedwithdisease,emotion,disease",premenstrual_dysphoric_disorder,475,anonymous-25628de8-0f00b332-0f5cd718,2012-09-12T13:07:03-04:00
disorder,emotionassociatedwithdisease,"nemotionassociatedwithdisease,emotion,disease",syndrome,631,anonymous-25628de8-0f00b332-0f5cd718,2012-09-12T13:05:28-04:00
disorder,emotionassociatedwithdisease,"nemotionassociatedwithdisease,emotion,disease",personality_disorders,481,anonymous-8a1eec79-43f95efe-3692a0bb,2012-09-15T12:33:37-04:00
abuse,emotionassociatedwithdisease,"nemotionassociatedwithdisease,emotion,disease",disorder,665,anonymous-db090d85-715e45bd-0f5cd718,2012-09-16T21:00:21-04:00
disorder,emotionassociatedwithdisease,"nemotionassociatedwithdisease,emotion,disease",paranoid_schizophrenia,665,anonymous-db090d85-715e45bd-0f5cd718,2012-09-16T21:01:45-04:00
depression,emotionassociatedwithdisease,"yemotionassociatedwithdisease,emotion,disease",medications,629,anonymous-db090d85-715e45bd-0f5cd718,2012-09-16T21:03:24-04:00
disorder,emotionassociatedwithdisease,"nemotionassociatedwithdisease,emotion,disease",fibromyalgia,478,anonymous-f324290b-7c35c16f-0f5cd718,2012-09-18T01:06:33-04:00
anxiety,emotionassociatedwithdisease,"yemotionassociatedwithdisease,emotion,disease",anxiety_disorders,557,anonymous-95e9a719-83066820-b7c6eb12,2012-10-02T09:56:26-04:00
arabic,languageofcity,"ycitylanguage,city,city",cairo,625,anonymous-908ba85c-dc9f440f-2daa61f6,2012-10-19T07:34:15-04:00
flowers,plantrepresentemotion,"yinverseofplantrepresentemotion,emotion,emotion",love,435,anonymous-2bf98fc4-e2773fd0-fd71b466,2012-07-18T15:25:42-04:00
flowers,plantrepresentemotion,"yinverseofplantrepresentemotion,emotion,emotion",love,435,anonymous-6f56db7e-29d75c58-4601b889,2012-11-08T07:59:23-05:00
orchids,plantrepresentemotion,"ninverseofplantrepresentemotion,emotion,emotion",love,435,anonymous-2bf98fc4-e2773fd0-fd71b466,2012-07-18T15:25:43-04:00
orchids,plantrepresentemotion,"yinverseofplantrepresentemotion,emotion,emotion",love,435,anonymous-6f56db7e-29d75c58-4601b889,2012-11-08T07:59:25-05:00
pansies,plantrepresentemotion,"ninverseofplantrepresentemotion,emotion,emotion",love,435,anonymous-2bf98fc4-e2773fd0-fd71b466,2012-07-18T15:25:48-04:00
pansies,plantrepresentemotion,"yinverseofplantrepresentemotion,emotion,emotion",love,435,anonymous-6f56db7e-29d75c58-4601b889,2012-11-08T08:00:16-05:00
roses,plantrepresentemotion,"yinverseofplantrepresentemotion,emotion,emotion",love,435,anonymous-2bf98fc4-e2773fd0-fd71b466,2012-07-18T15:25:55-04:00
roses,plantrepresentemotion,"yinverseofplantrepresentemotion,emotion,emotion",love,435,anonymous-6f56db7e-29d75c58-4601b889,2012-11-08T07:59:27-05:00
roses,plantrepresentemotion,"yinverseofplantrepresentemotion,emotion,emotion",love,435,anonymous-483d6d49-742cd617-874d9197,2012-11-14T13:35:26-05:00
escherichia_coli,bacteriaisthecausativeagentofphysiologicalcondition,"nbacteriaisthecausativeagentofphysiologicalcondition,bacteria,physiologicalcondition",infections,514,anonymous-bae35707-3b1d0746-f8088bdf,2012-08-17T15:18:12-04:00
mahogany,plantincludeplant,"nplantincludeplant,plant,plant",trees,623,anonymous-90709515-348688ba-0f5cd718,2012-08-19T15:58:39-04:00
mahogany,plantincludeplant,"nplantincludeplant,plant,plant",trees,623,anonymous-3ed3d9da-84e61946-0f5cd718,2012-09-02T00:32:25-04:00
trees,plantincludeplant,"yplantincludeplant,plant,plant",coconut_trees,619,anonymous-90709515-348688ba-0f5cd718,2012-08-19T16:07:35-04:00
phobia,emotionassociatedwithdisease,"yemotionassociatedwithdisease,emotion,disease",disorder,665,anonymous-879b150b-72cc26fc-0f5cd718,2012-08-22T01:18:07-04:00
phobia,emotionassociatedwithdisease,"yemotionassociatedwithdisease,emotion,disease",disorder,665,anonymous-8d8ca5e7-0f92bb15-0f5cd718,2012-08-29T01:45:52-04:00
championship,sportsgameteam,"ysportsgameteam,sportsgame,sportsteam",pittsburgh_steelers,628,anonymous-879b150b-72cc26fc-0f5cd718,2012-08-22T01:42:04-04:00
hazelnut,plantincludeplant,"nplantincludeplant,plant,plant",trees,626,anonymous-879b150b-72cc26fc-0f5cd718,2012-08-22T01:51:16-04:00
magnolia,plantincludeplant,"nplantincludeplant,plant,plant",tree,623,anonymous-e9f72a31-3afd7b16-0f5cd718,2012-08-24T01:18:45-04:00
magnolia,plantincludeplant,"nplantincludeplant,plant,plant",tree,623,anonymous-12c765c5-9d0d1654-0f5cd718,2012-09-01T01:23:27-04:00
flowers,plantrepresentemotion,"yplantrepresentemotion,plant,emotion",beauty,622,anonymous-e9f72a31-3afd7b16-0f5cd718,2012-08-24T01:27:53-04:00
pain,emotionassociatedwithdisease,"yemotionassociatedwithdisease,emotion,disease",arthritis,664,anonymous-7013540c-4c82a21a-0f5cd718,2012-08-26T21:19:52-04:00
pecan,plantincludeplant,"nplantincludeplant,plant,plant",trees,625,anonymous-7013540c-25ecdff2-0f5cd718,2012-08-26T23:00:17-04:00
clinical_depression,emotionassociatedwithdisease,"yemotionassociatedwithdisease,emotion,disease",disorder,665,anonymous-8d8ca5e7-0f92bb15-0f5cd718,2012-08-29T01:38:03-04:00
foliage,plantgrowinginplant,"yplantgrowinginplant,plant,plant",tree,625,anonymous-86eddcff-8aa63eb5-0f5cd718,2012-08-30T11:03:49-04:00
flowers,plantrepresentemotion,"yplantrepresentemotion,plant,emotion",purity,625,anonymous-86eddcff-8aa63eb5-0f5cd718,2012-08-30T11:27:27-04:00
flowers,plantrepresentemotion,"yplantrepresentemotion,plant,emotion",purity,625,anonymous-fb7e332b-d285565f-0f5cd718,2012-09-09T12:13:48-04:00
panic_attacks,emotionassociatedwithdisease,"yemotionassociatedwithdisease,emotion,disease",disorder,665,anonymous-86eddcff-8aa63eb5-0f5cd718,2012-08-30T11:37:26-04:00
flowers,plantincludeplant,"yplantincludeplant,plant,plant",carnations,655,anonymous-12c765c5-9d0d1654-0f5cd718,2012-09-01T01:15:06-04:00
gift,plantrepresentemotion,"yplantrepresentemotion,plant,emotion",grace,623,anonymous-12c765c5-9d0d1654-0f5cd718,2012-09-01T01:15:45-04:00
plants,plantincludeplant,"yplantincludeplant,plant,plant",blueberries,659,anonymous-12c765c5-9d0d1654-0f5cd718,2012-09-01T01:18:46-04:00
plants,plantincludeplant,"yplantincludeplant,plant,plant",blueberries,659,anonymous-c5405e5b-98d4cdb9-f7d17a1b,2012-11-29T19:17:21-05:00
series,sportsgameteam,"ysportsgameteam,sportsgame,sportsteam",houston_astros,623,anonymous-12c765c5-9d0d1654-0f5cd718,2012-09-01T01:39:21-04:00
roses,plantrepresentemotion,"yplantrepresentemotion,plant,emotion",romance,625,anonymous-3ed3d9da-84e61946-0f5cd718,2012-09-01T20:23:50-04:00
world_cup,sportsgamewinner,"ysportsgamewinner,sportsgame,sportsteam",italy,665,anonymous-3ed3d9da-84e61946-0f5cd718,2012-09-01T20:24:40-04:00
hardwood,plantincludeplant,"nplantincludeplant,plant,plant",trees,625,anonymous-3ed3d9da-84e61946-0f5cd718,2012-09-02T00:22:22-04:00
hardwood,plantincludeplant,"nplantincludeplant,plant,plant",trees,625,anonymous-fb7e332b-d285565f-0f5cd718,2012-09-09T12:25:23-04:00
fifa_world_cup,sportsgameteam,"nsportsgameteam,sportsgame,sportsteam",brazil,292,anonymous-3ed3d9da-84e61946-0f5cd718,2012-09-02T00:22:43-04:00
maple,plantincludeplant,"nplantincludeplant,plant,plant",hardwood,625,anonymous-3ed3d9da-84e61946-0f5cd718,2012-09-02T00:54:33-04:00
balsam,plantincludeplant,"nplantincludeplant,plant,plant",trees,629,anonymous-fa81e8b3-866c7c0e-0f5cd718,2012-09-11T23:18:35-04:00
bushes,plantincludeplant,"yplantincludeplant,plant,plant",elderberry,664,anonymous-fa81e8b3-866c7c0e-0f5cd718,2012-09-11T23:27:02-04:00
s_,bacteriaisthecausativeagentofphysiologicalcondition,"nbacteriaisthecausativeagentofphysiologicalcondition,bacteria,physiologicalcondition",system,665,anonymous-fa81e8b3-866c7c0e-0f5cd718,2012-09-11T23:44:08-04:00
staphylococcus,bacteriaisthecausativeagentofphysiologicalcondition,"ybacteriaisthecausativeagentofphysiologicalcondition,bacteria,physiologicalcondition",infections,520,anonymous-fa6288e6-93b87bf5-a918d6dd,2012-09-12T11:48:27-04:00
eucalyptus,plantincludeplant,"nplantincludeplant,plant,plant",trees,629,anonymous-5f80ad50-2eaa53f5-e31bf044,2012-09-12T15:00:04-04:00
finals,sportsgameteam,"nsportsgameteam,sportsgame,sportsteam",jazz,635,anonymous-416cc61c-29aba0f4-0f5cd718,2012-09-13T21:37:09-04:00
playoffs,sportsgameteam,"ysportsgameteam,sportsgame,sportsteam",pittsburgh_steelers,607,anonymous-8a1eec79-da30e6fa-3692a0bb,2012-09-14T09:43:45-04:00
home,plantrepresentemotion,"yplantrepresentemotion,plant,emotion",appreciation,631,anonymous-8a1eec79-da30e6fa-3692a0bb,2012-09-14T09:50:17-04:00
trees,plantincludeplant,"yplantincludeplant,plant,plant",palm,629,anonymous-8d833f63-9e01a2fe-e31bf044,2012-09-18T03:11:48-04:00
plants,plantincludeplant,"yplantincludeplant,plant,plant",hydrangeas,659,anonymous-d9278e3e-ba6f36df-0f5cd718,2012-09-30T14:17:55-04:00
fa_cup,sportsgameteam,"nsportsgameteam,sportsgame,sportsteam",spurs,215,anonymous-263a8d8a-ec4df9ac-a918d6dd,2012-10-02T15:16:54-04:00
playoffs,sportsgameteam,"ysportsgameteam,sportsgame,sportsteam",houston_rockets,604,anonymous-81828a2d-5f36f14d-4676e982,2012-10-06T14:06:34-04:00
playoffs,sportsgameteam,"ysportsgameteam,sportsgame,sportsteam",eagles,661,anonymous-81828a2d-5f36f14d-4676e982,2012-10-06T14:06:38-04:00
playoffs,sportsgameteam,"ysportsgameteam,sportsgame,sportsteam",phoenix_suns,602,anonymous-81828a2d-5f36f14d-4676e982,2012-10-06T14:06:40-04:00
playoffs,sportsgameteam,"ysportsgameteam,sportsgame,sportsteam",bulls,656,anonymous-81828a2d-5f36f14d-4676e982,2012-10-06T14:06:42-04:00
staphylococcus,bacteriaisthecausativeagentofphysiologicalcondition,"nbacteriaisthecausativeagentofphysiologicalcondition,bacteria,physiologicalcondition",children,610,anonymous-8033b69f-32aaae0a-3372b3be,2012-10-09T20:41:27-04:00
series,sportsgameteam,"ysportsgameteam,sportsgame,sportsteam",yankees,661,anonymous-be233c55-93b87bf5-a918d6dd,2012-10-15T20:29:16-04:00
s_,bacteriaisthecausativeagentofphysiologicalcondition,"yinverseofbacteriaisthecausativeagentofphysiologicalcondition,disease,disease",endocarditis,559,anonymous-7c173b66-361f59dc-11d28171,2012-10-16T02:07:15-04:00
staphylococcus,bacteriaisthecausativeagentofphysiologicalcondition,"ninverseofbacteriaisthecausativeagentofphysiologicalcondition,disease,disease",endocarditis,557,anonymous-7c173b66-361f59dc-11d28171,2012-10-16T02:08:28-04:00
n2006_sugar_bowl,sportsgameloserscore,"ysportsgameloserscore,sportsgame,nonneginteger",35,665,anonymous-f494113e-b79ee06d-aa604fea,2012-10-17T08:06:32-04:00
fear,emotionassociatedwithdisease,"nemotionassociatedwithdisease,emotion,disease",addiction,435,anonymous-420fda40-3a354fa9-2843fab5,2012-10-22T20:43:49-04:00
fear,emotionassociatedwithdisease,"yemotionassociatedwithdisease,emotion,disease",ageing,601,anonymous-420fda40-3a354fa9-2843fab5,2012-10-22T20:43:51-04:00
fear,emotionassociatedwithdisease,"yemotionassociatedwithdisease,emotion,disease",aids,435,anonymous-420fda40-3a354fa9-2843fab5,2012-10-22T20:43:52-04:00
fear,emotionassociatedwithdisease,"yemotionassociatedwithdisease,emotion,disease",cancer,435,anonymous-420fda40-3a354fa9-2843fab5,2012-10-22T20:43:53-04:00
spanish,languageofcity,"nlanguageofcity,language,city",albany,515,anonymous-aa329d60-30e548a4-0f5cd718,2012-10-28T01:50:22-04:00
spanish,languageofuniversity,"nlanguageofuniversity,language,university",ucla,649,anonymous-8228c3a2-c9fafed7-2843fab5,2012-10-29T19:05:18-04:00
russian,languageofcountry,"nlanguageofcountry,language,country",australia,280,anonymous-0ff459ce-943b201a-8196060c,2012-10-29T21:00:36-04:00
russian,languageofcountry,"nlanguageofcountry,language,country",australia,280,anonymous-1dccfa2c-d74d597f-2843fab5,2012-10-29T21:12:02-04:00
evil_under_the_sun,bookwriter,"nbookwriter,book,writer",agatha_christie,665,anonymous-e939b375-a3456943-c768a90f,2012-10-29T22:17:02-04:00
streptococcus,bacteriaisthecausativeagentofphysiologicalcondition,"ybacteriaisthecausativeagentofphysiologicalcondition,bacteria,physiologicalcondition",infection,506,anonymous-71e4ccbc-8a6fb649-2a7fa09b,2012-10-29T23:32:30-04:00
streptococcus,bacteriaisthecausativeagentofphysiologicalcondition,"ybacteriaisthecausativeagentofphysiologicalcondition,bacteria,physiologicalcondition",infection,506,anonymous-4755900a-6f411b7f-3e0a6dd9,2012-11-01T05:13:55-04:00
bjj,sportschoolincountry,"nsportschoolincountry,sport,country",brazil,665,anonymous-628bc18e-69f3bf32-874d9197,2012-10-30T01:17:09-04:00
english_language,languageofcountry,"ylanguageofcountry,language,country",australia,664,anonymous-4c4607ae-c0d39f50-e1229e91,2012-10-30T01:50:09-04:00
english_language,languageofcountry,"ylanguageofcountry,language,country",australia,664,anonymous-5c3928fc-c89c0f10-0f5cd718,2012-11-05T01:37:58-05:00
soccer,sportusesstadium,"ysportusesstadium,sport,stadiumoreventvenue",wembley_stadium,655,anonymous-f676496b-22c8e8ff-9baffe78,2012-10-30T02:29:49-04:00
golf,sportschoolincountry,"nsportschoolincountry,sport,country",japan,664,anonymous-bbf737f4-5497bf9f-506fcc96,2012-10-30T03:55:07-04:00
flowers,plantincludeplant,"yplantincludeplant,plant,plant",hydrangeas,659,anonymous-5bf3a334-bd1e7c1a-2843fab5,2012-10-30T06:48:49-04:00
german,languageofcountry,"ylanguageofcountry,language,country",germany,665,anonymous-a3e716bb-1ff940c5-874d9197,2012-10-30T19:49:22-04:00
world_cup,sportsgamedate,"ysportsgamedate,sportsgame,dateliteral",n2008,665,anonymous-c67a06f0-27f139f3-2843fab5,2012-10-31T22:57:32-04:00
world_cup,sportsgamedate,"ysportsgamedate,sportsgame,dateliteral",n2008,665,anonymous-483d6d49-742cd617-874d9197,2012-11-14T13:30:43-05:00
lime,plantincludeplant,"nplantincludeplant,plant,plant",trees,652,anonymous-d2444f4a-71246ae8-ab4832f4,2012-11-01T04:59:51-04:00
azerbaijani,languageofcountry,"ylanguageofcountry,language,country",azerbaijan,656,anonymous-4755900a-6f411b7f-3e0a6dd9,2012-11-01T05:21:41-04:00
english,languageofuniversity,"ylanguageofuniversity,language,university",stanford,649,anonymous-4755900a-6f411b7f-3e0a6dd9,2012-11-01T05:25:15-04:00
first_playoff,sportsgamedate,"nsportsgamedate,sportsgame,dateliteral",n2002,665,anonymous-6d212eca-206c4d23-2843fab5,2012-11-01T11:54:46-04:00
baseball,sportusesstadium,"ysportusesstadium,sport,stadiumoreventvenue",new_yankee_stadium,652,anonymous-6d212eca-206c4d23-2843fab5,2012-11-01T11:55:35-04:00
m_s,academicfieldsuchasacademicfield,"yacademicfieldsuchasacademicfield,academicfield,academicfield",engineering,665,anonymous-5c317af1-eb6b2928-9f5082cb,2012-11-01T15:51:23-04:00
animal_farm,bookwriter,"ybookwriter,book,writer",george_orwell,665,anonymous-d951d550-f092fc25-2843fab5,2012-11-03T13:46:04-04:00
alice_in_wonderland,bookwriter,"nbookwriter,book,personeurope",lewis_carrol,643,anonymous-4c1df37f-430db968-6e3d3b76,2012-11-04T13:02:41-05:00
english,languageofuniversity,"ylanguageofuniversity,language,university",long_island_university,653,anonymous-7160c63a-8815103c-515e8fe9,2012-11-05T11:50:43-05:00
about_a_boy,bookwriter,"ybookwriter,book,writer",nick_hornby,665,anonymous-d95e840b-93e82896-1939e83b,2012-11-05T16:20:52-05:00
about_a_boy,bookwriter,"ybookwriter,book,writer",nick_hornby,665,anonymous-37c98dbc-552275ff-874d9197,2012-11-26T05:06:56-05:00
biology,academicfieldsuchasacademicfield,"yinverseofacademicfieldsuchasacademicfield,academicfield,academicfield",ecology,622,anonymous-535ccbb7-4289f878-bdce8d21,2012-11-07T01:02:52-05:00
legend_of_mana,haswikipediaurl,"yhaswikipediaurl,videogame,http",//en.wikipedia.org/wiki/Legend%20of%20Mana,649,anonymous-002f8cdc-81ea4a81-874d9197,2012-11-07T18:23:21-05:00
tonga,countrylocatedingeopoliticallocation,"ycountrylocatedingeopoliticallocation,country,geopoliticallocation",countries,653,anonymous-fbe6ae89-e10f17cb-26c2da2c,2012-11-11T19:42:05-05:00
world_cup,sportsgameteam,"ysportsgameteam,sportsgame,sportsteam",brazil,556,anonymous-483d6d49-742cd617-874d9197,2012-11-14T13:30:07-05:00
world_cup,sportsgameteam,"ysportsgameteam,sportsgame,sportsteam",france,652,anonymous-483d6d49-742cd617-874d9197,2012-11-14T13:30:08-05:00
world_cup,sportsgameteam,"ysportsgameteam,sportsgame,sportsteam",croatia,646,anonymous-483d6d49-742cd617-874d9197,2012-11-14T13:30:09-05:00
eragon,bookwriter,"ybookwriter,book,personus",christopher_paolini,649,anonymous-483d6d49-742cd617-874d9197,2012-11-14T13:31:59-05:00
eragon,bookwriter,"ybookwriter,book,writer",paolini,215,anonymous-483d6d49-742cd617-874d9197,2012-11-14T13:32:05-05:00
first_game,sportsgamescore,"nsportsgamescore,sportsgame,gamescore",4-2,665,anonymous-ed37261f-ccfbd270-874d9197,2012-11-18T18:42:13-05:00
hockey,sportusesequipment,"ysportusesequipment,sport,sportsequipment",skate,658,anonymous-0b62df95-a1d5d2b8-26c2da2c,2012-11-18T19:29:39-05:00
portuguese,languageofcountry,"ycountrylanguage,country,country",brasil,578,anonymous-f18c15a6-b5007ec0-971284cf,2012-11-21T06:22:05-05:00
midges,animalsuchasinsect,"nanimalsuchasinsect,animal,insect",insects,661,anonymous-c7543bdd-baf66d4f-fed27e92,2012-11-21T14:36:30-05:00
dad,persondiedatage,"npersondiedatage,person,nonneginteger",10,665,anonymous-425fb31d-2035c61b-4a4cf165,2012-11-28T12:26:34-05:00
dad,persondiedatage,"-persondiedatage,,",10,665,bkisiel,2012-12-06T11:38:01-05:00
dad,persondiedatage,"-persondiedatage,person,nonneginteger",10,665,bkisiel,2012-12-06T11:38:01-05:00
united_kingdom,countrycurrency,"ycurrencycountry,currency,currency",pounds,665,anonymous-1c97e6ad-a581b0a7-4601b889,2012-11-29T11:34:41-05:00
united_kingdom,countrycurrency,"ycountrycurrency,country,currency",pounds,665,anonymous-19766303-b5729933-8b79923c,2012-12-05T13:19:45-05:00
