"Entity"	"Relation"	"Action"	"Value"	"Iteration of Promotion"	"Action Source"	"Action Date"
"jim_carrey"	"generalizations"	"ycomedian"	"comedian"	"216"	"anonymous-f2f41b0a-2f7509a1-30284bf9"	"2011-05-12T00:48:57-04:00"
"bush_41"	"generalizations"	"nmale"	"male"	"266"	"anonymous-8d0943ed-d0f77c98-384982fa"	"2011-05-26T11:09:43-04:00"
"maria_m__klawe"	"generalizations"	"ymlauthor"	"mlauthor"	"35"	"anonymous-3831c9f5-8457c03b-0d5607ec"	"2011-05-03T03:41:42-04:00"
"jeff_garvin"	"generalizations"	"ychef"	"chef"	"254"	"anonymous-f9271b06-c684560d-f34a6ec1"	"2011-05-20T10:27:09-04:00"
"stephen_fretwell"	"generalizations"	"ymusician"	"musician"	"254"	"anonymous-46e42031-829035e8-e88934ef"	"2011-05-20T03:04:00-04:00"
"iceland_symphony_orchestra"	"generalizations"	"ymusician"	"musician"	"241"	"anonymous-628ec30a-3394ab94-4a88a485"	"2011-05-05T15:19:47-04:00"
"johnny_rotten"	"generalizations"	"ymusician"	"musician"	"223"	"anonymous-9909255e-09c196c4-73818d90"	"2011-06-06T13:01:23-04:00"
"jon_foreman"	"generalizations"	"ymusician"	"musician"	"78"	"anonymous-3831c9f5-8457c03b-0d5607ec"	"2011-05-03T03:40:47-04:00"
"john_barry"	"generalizations"	"ypersoneurope"	"personeurope"	"238"	"anonymous-9909255e-09c196c4-73818d90"	"2011-06-06T12:31:15-04:00"
"john_barry"	"generalizations"	"ymusician"	"musician"	"216"	"anonymous-9909255e-09c196c4-73818d90"	"2011-06-06T12:31:13-04:00"
"yo_yo_ma"	"generalizations"	"ymusician"	"musician"	"195"	"anonymous-d7279e08-68344145-34d4d1ef"	"2011-05-01T16:35:28-04:00"
"abraham_lincoln"	"generalizations"	"ypoliticianus"	"politicianus"	"227"	"anonymous-6179e652-007ffeb0-05632e56"	"2011-05-15T06:40:13-04:00"
"james_m__talent"	"generalizations"	"ypersonus"	"personus"	"201"	"anonymous-df4f6d27-289efee7-6511d13a"	"2011-05-18T16:41:20-04:00"
"james_m__talent"	"generalizations"	"ypoliticianus"	"politicianus"	"250"	"anonymous-df4f6d27-289efee7-6511d13a"	"2011-05-18T16:41:21-04:00"
"akio_morita"	"generalizations"	"ypersonasia"	"personasia"	"242"	"anonymous-5c07f9ec-a15b57ff-8445e594"	"2011-05-13T16:02:40-04:00"
"ashley_benson"	"generalizations"	"ymodel"	"model"	"241"	"anonymous-65132b38-d8655e8a-ba4899df"	"2011-04-30T11:40:22-04:00"
"ashley_benson"	"generalizations"	"npersonasia"	"personasia"	"245"	"anonymous-65132b38-d8655e8a-ba4899df"	"2011-04-30T11:40:16-04:00"
"pauline_suchanek"	"generalizations"	"ymodel"	"model"	"295"	"anonymous-025797f4-3f2f8618-384982fa"	"2011-06-14T11:48:51-04:00"
"stanislaw_lem"	"generalizations"	"ywriter"	"writer"	"242"	"anonymous-a58e7d63-07fc9421-83a3519f"	"2011-06-09T13:38:08-04:00"
"william_king"	"generalizations"	"ypersoneurope"	"personeurope"	"296"	"anonymous-71779adc-e2dd9002-4d59d65a"	"2011-06-18T01:04:15-04:00"
"orwell"	"generalizations"	"ywriter"	"writer"	"245"	"anonymous-8bb7290e-09c196c4-384982fa"	"2011-06-06T21:12:02-04:00"
"j_k__rowling"	"generalizations"	"ywriter"	"writer"	"0"	"anonymous-f2f41b0a-2f7509a1-30284bf9"	"2011-05-12T00:54:04-04:00"
"william_o_dwyer"	"generalizations"	"ncriminal"	"criminal"	"301"	"anonymous-71cacdca-6e4e8c6b-22eb051d"	"2011-06-22T00:40:55-04:00"
"zhang_meng_2"	"generalizations"	"npersonasia"	"personasia"	"290"	"anonymous-8df436f8-f6b36560-78035af7"	"2011-06-13T12:13:02-04:00"
"wu_jianhao"	"generalizations"	"ypersonasia"	"personasia"	"299"	"anonymous-41b9de68-625dd70b-6511d13a"	"2011-06-19T16:31:40-04:00"
"garry_kasparov"	"generalizations"	"yperson"	"person"	"251"	"anonymous-78d00c3f-f0ce84a8-d93de9bf"	"2011-06-19T22:31:31-04:00"
"los_angeles"	"generalizations"	"yeverypromotedthing"	"everypromotedthing"	"238"	"anonymous-6179e652-007ffeb0-05632e56"	"2011-05-15T06:38:52-04:00"
"musical_synthesizer"	"generalizations"	"ymusicinstrument"	"musicinstrument"	"283"	"anonymous-9909255e-09c196c4-73818d90"	"2011-06-07T09:35:48-04:00"
"c7_envelopes"	"generalizations"	"yofficeitem"	"officeitem"	"233"	"anonymous-9d187883-9895681f-6b52755e"	"2011-04-21T16:18:12-04:00"
"foot"	"generalizations"	"nbone"	"bone"	"132"	"anonymous-93936451-7f941b21-f647bd68"	"2011-05-30T16:50:18-04:00"
"tympanic_bone"	"generalizations"	"ybone"	"bone"	"268"	"anonymous-2610c429-eefe8cf8-eeab4385"	"2011-05-26T10:46:02-04:00"
"posterior_surface"	"generalizations"	"ybodypart"	"bodypart"	"265"	"anonymous-2610c429-eefe8cf8-eeab4385"	"2011-05-26T10:45:39-04:00"
"larger_vein"	"generalizations"	"yvein"	"vein"	"235"	"anonymous-9ee0618c-5ed75628-cc6d9d58"	"2011-04-22T18:55:11-04:00"
"urinary_bladder_muscularis_mucosa"	"generalizations"	"ybodypart"	"bodypart"	"272"	"anonymous-fee5bd69-1ea34a2f-d89d0454"	"2011-05-29T14:36:24-04:00"
"swollen_abdominal_lymph_nodes_in_children"	"generalizations"	"nlymphnode"	"lymphnode"	"253"	"anonymous-1886ba46-4d14bff3-e4ef210f"	"2011-05-20T12:01:25-04:00"
"heart_vessels"	"generalizations"	"yartery"	"artery"	"245"	"anonymous-41f24f02-d9454f5d-eeab4385"	"2011-04-28T20:35:38-04:00"
"coronary_artery_disease"	"generalizations"	"yartery"	"artery"	"254"	"anonymous-0480b404-58019776-1c97e5cf"	"2011-05-21T06:50:54-04:00"
"lower_sphincter"	"generalizations"	"ymuscle"	"muscle"	"284"	"anonymous-1a0f3c1f-9f451fab-cc47d50c"	"2011-06-06T14:46:18-04:00"
"transversus_thoracis_muscle"	"generalizations"	"ymuscle"	"muscle"	"235"	"anonymous-21c02b96-de7a4e2d-e124bb18"	"2011-04-22T13:41:40-04:00"
"stomach_lining"	"generalizations"	"ybodypart"	"bodypart"	"262"	"anonymous-c1498f54-8762ef01-483d36cb"	"2011-05-24T01:24:26-04:00"
"grapes"	"generalizations"	"yagriculturalproduct"	"agriculturalproduct"	"245"	"anonymous-9b614f94-18bc55ad-f34a6ec1"	"2011-05-17T18:25:14-04:00"
"milk"	"generalizations"	"yagriculturalproduct"	"agriculturalproduct"	"226"	"anonymous-f522c3f5-9a3cfbdd-1b3480af"	"2011-05-30T07:51:11-04:00"
"milk"	"generalizations"	"ybeverage"	"beverage"	"0"	"anonymous-f522c3f5-9a3cfbdd-1b3480af"	"2011-05-30T07:51:13-04:00"
"green_beans"	"generalizations"	"yagriculturalproduct"	"agriculturalproduct"	"289"	"anonymous-69a2d69b-c3adf177-78035af7"	"2011-06-10T15:58:48-04:00"
"beef"	"generalizations"	"yagriculturalproduct"	"agriculturalproduct"	"286"	"anonymous-9909255e-09c196c4-73818d90"	"2011-06-07T09:35:34-04:00"
"beef"	"generalizations"	"ymeat"	"meat"	"181"	"anonymous-9909255e-09c196c4-73818d90"	"2011-06-07T09:35:35-04:00"
"apricots"	"generalizations"	"yagriculturalproduct"	"agriculturalproduct"	"244"	"anonymous-41f24f02-d9454f5d-eeab4385"	"2011-04-28T20:35:05-04:00"
"lemons"	"generalizations"	"yfruit"	"fruit"	"120"	"anonymous-0ec9359e-87005506-8d7649fe"	"2011-06-17T11:13:13-04:00"
"lemons"	"generalizations"	"yagriculturalproduct"	"agriculturalproduct"	"254"	"anonymous-0ec9359e-87005506-8d7649fe"	"2011-06-17T11:13:38-04:00"
"drilling_machines"	"generalizations"	"ytool"	"tool"	"241"	"anonymous-8d15a717-ee7ee265-2052766e"	"2011-04-29T12:36:58-04:00"
"salsa_shoes"	"generalizations"	"yclothing"	"clothing"	"216"	"anonymous-d9ffa33b-92109e8d-f549ed66"	"2011-06-14T06:05:25-04:00"
"flirtyshoes"	"generalizations"	"yclothing"	"clothing"	"259"	"anonymous-c414e0d7-fb0c1e9f-efbaad0f"	"2011-05-22T15:03:38-04:00"
"outdoor_shoes"	"generalizations"	"yclothing"	"clothing"	"283"	"anonymous-8bb7290e-09c196c4-384982fa"	"2011-06-06T20:46:05-04:00"
"keen_outdoor_shoes"	"generalizations"	"yclothing"	"clothing"	"241"	"anonymous-628ec30a-3394ab94-4a88a485"	"2011-05-05T15:22:28-04:00"
"pjs"	"generalizations"	"yclothing"	"clothing"	"241"	"anonymous-e1fa970f-e1725d64-ecc87558"	"2011-04-27T19:15:45-04:00"
"n20_radio"	"generalizations"	"yhouseholditem"	"bedroomitem"	"295"	"anonymous-ddc72f71-04e450c6-6511d13a"	"2011-06-18T16:39:24-04:00"
"more_radio"	"generalizations"	"yitemfoundinroom,householditem,room"	"householditem"	"298"	"anonymous-ddc72f71-04e450c6-6511d13a"	"2011-06-18T16:39:27-04:00"
"game_clock"	"generalizations"	"ywallitem"	"wallitem"	"268"	"anonymous-56e6d777-18bc55ad-f34a6ec1"	"2011-05-24T18:59:58-04:00"
"large_piece"	"generalizations"	"nkitchenitem"	"kitchenitem"	"242"	"anonymous-822365b9-aa589b71-02074a20"	"2011-05-07T17:12:53-04:00"
"quiche_dish"	"generalizations"	"ykitchenitem"	"kitchenitem"	"242"	"anonymous-628ec30a-3394ab94-4a88a485"	"2011-05-05T15:19:40-04:00"
"analogue_clock"	"generalizations"	"ywallitem"	"wallitem"	"283"	"anonymous-1a0f3c1f-9f451fab-cc47d50c"	"2011-06-06T14:41:26-04:00"
"whiteboard"	"generalizations"	"ywallitem"	"wallitem"	"255"	"anonymous-0480b404-58019776-1c97e5cf"	"2011-05-21T06:50:41-04:00"
"expensive_computer"	"generalizations"	"ntableitem"	"tableitem"	"293"	"anonymous-69a2d69b-c3adf177-78035af7"	"2011-06-10T16:13:51-04:00"
"tremendous_computer"	"generalizations"	"ntableitem"	"tableitem"	"290"	"anonymous-69a2d69b-c3adf177-78035af7"	"2011-06-10T15:55:32-04:00"
"ovens"	"generalizations"	"nhouseholditem"	"householditem"	"242"	"anonymous-5c07f9ec-a15b57ff-8445e594"	"2011-05-13T16:05:15-04:00"
"towel"	"generalizations"	"ybathroomitem"	"bathroomitem"	"255"	"anonymous-9e93eab2-a9902715-73818d90"	"2011-06-19T08:17:13-04:00"
"high_serving_table"	"generalizations"	"yfurniture"	"furniture"	"238"	"anonymous-6a91423b-f33ef13d-f34a6ec1"	"2011-04-24T20:53:39-04:00"
"bed"	"generalizations"	"yfurniture"	"furniture"	"46"	"anonymous-38a57a97-ba76fbff-2a5b8115"	"2011-04-25T13:35:01-04:00"
"outdoor_patio_benches"	"generalizations"	"yhouseholditem"	"householditem"	"290"	"anonymous-025797f4-3f2f8618-384982fa"	"2011-06-14T11:51:48-04:00"
"refrigerator"	"generalizations"	"yhouseholditem"	"householditem"	"109"	"anonymous-39232b51-3f10739d-46f38061"	"2011-06-11T03:17:23-04:00"
"glove"	"generalizations"	"ysportsequipment"	"sportsequipment"	"0"	"anonymous-3d43b446-1b36265d-9c4a4c58"	"2011-05-04T13:46:44-04:00"
"birth_certificate"	"generalizations"	"ysportsequipment"	"sportsequipment"	"244"	"anonymous-b35450ba-58734cc2-6c4f27c9"	"2011-05-13T12:47:53-04:00"
"balls"	"generalizations"	"ysportsequipment"	"sportsequipment"	"0"	"anonymous-29894537-e936fb0c-536a385d"	"2011-05-07T00:52:01-04:00"
"skis"	"generalizations"	"ysportsequipment"	"sportsequipment"	"0"	"anonymous-8bb7290e-09c196c4-384982fa"	"2011-06-06T21:09:42-04:00"
"soccer_equipment"	"generalizations"	"ysportsequipment"	"sportsequipment"	"244"	"anonymous-628ec30a-3394ab94-4a88a485"	"2011-05-05T15:21:17-04:00"
"avatar_psp"	"generalizations"	"nconsumerelectronicitem"	"consumerelectronicitem"	"244"	"anonymous-41f24f02-d9454f5d-eeab4385"	"2011-04-28T20:33:25-04:00"
"nuclear_bomb"	"generalizations"	"yweapon"	"weapon"	"216"	"anonymous-f19eaf56-23577244-dd15decd"	"2011-04-26T17:11:37-04:00"
"ak_47"	"generalizations"	"yweapon"	"weapon"	"120"	"anonymous-8bd3bf0e-28584f54-9a41cd47"	"2011-06-10T02:32:12-04:00"
"windows"	"generalizations"	"yproduct"	"product"	"245"	"anonymous-29894537-e936fb0c-536a385d"	"2011-05-07T00:19:10-04:00"
"chrysler_slant_6_engine"	"generalizations"	"yautomobileengine"	"automobileengine"	"120"	"anonymous-b65cdaa2-c2cf278a-1f1cb13e"	"2011-06-12T05:11:19-04:00"
"orbital_engine"	"generalizations"	"yautomobileengine"	"automobileengine"	"274"	"anonymous-5743e5c3-e0895748-e8a1edd9"	"2011-06-01T22:44:31-04:00"
"lincoln_mkz_zephyr_engines"	"generalizations"	"yautomobileengine"	"automobileengine"	"262"	"mitchell"	"2011-05-22T16:58:48-04:00"
"v_6"	"generalizations"	"yautomobileengine"	"automobileengine"	"242"	"anonymous-33f92287-61e008b5-721e3159"	"2011-05-11T22:12:01-04:00"
"quake_2"	"generalizations"	"ysoftware"	"software"	"296"	"anonymous-85f94e14-ba6eb30f-c886d091"	"2011-06-14T15:28:25-04:00"
"ghc"	"generalizations"	"ysoftware"	"software"	"161"	"mitchell"	"2011-05-18T22:04:23-04:00"
"ipod"	"generalizations"	"yproduct"	"product"	"0"	"anonymous-ecb17904-26e9a3d4-e859eaf5"	"2011-04-21T11:32:46-04:00"
"apple"	"generalizations"	"yproduct"	"product"	"195"	"anonymous-d7279e08-68344145-34d4d1ef"	"2011-05-01T16:35:09-04:00"
"windows_95"	"generalizations"	"yproduct"	"product"	"110"	"anonymous-55f09ead-6ca25c5b-384982fa"	"2011-05-29T15:34:17-04:00"
"commodore_amiga"	"generalizations"	"yproduct"	"product"	"216"	"anonymous-8bb7290e-09c196c4-384982fa"	"2011-06-06T21:04:35-04:00"
"nokia_6680i"	"generalizations"	"yproduct"	"product"	"241"	"anonymous-628ec30a-3394ab94-4a88a485"	"2011-05-05T15:17:54-04:00"
"adobe_reader"	"generalizations"	"yproduct"	"product"	"216"	"anonymous-8bb7290e-09c196c4-384982fa"	"2011-06-06T20:49:58-04:00"
"paxil"	"generalizations"	"ydrug"	"drug"	"125"	"anonymous-628ec30a-3394ab94-4a88a485"	"2011-05-05T15:26:38-04:00"
"mdma"	"generalizations"	"ydrug"	"drug"	"120"	"anonymous-69694bb3-85c8499f-6511d13a"	"2011-06-01T20:35:24-04:00"
"mercedes_benz_cls55"	"generalizations"	"yvehicle"	"vehicle"	"295"	"anonymous-1451e414-1c53e082-4d59d65a"	"2011-06-16T18:00:45-04:00"
"mercedes_benz_cls55"	"generalizations"	"yvehicle"	"vehicle"	"295"	"anonymous-8cbf1b05-f9ec1362-fd71b466"	"2011-06-16T18:01:07-04:00"
"mercedes_benz_cls55"	"generalizations"	"yvehicle"	"vehicle"	"295"	"anonymous-edada487-886e57c1-bc0ac681"	"2011-06-16T18:05:48-04:00"
"mercedes_benz_cls55"	"generalizations"	"yvehicle"	"vehicle"	"295"	"anonymous-5cbb5853-3f19e8b2-5690f130"	"2011-06-16T18:23:26-04:00"
"plymouth_volare"	"generalizations"	"yvehicle"	"vehicle"	"289"	"anonymous-69a2d69b-c3adf177-78035af7"	"2011-06-10T16:10:53-04:00"
"toyota_corolla"	"generalizations"	"yvehicle"	"vehicle"	"147"	"anonymous-29894537-e936fb0c-536a385d"	"2011-05-06T23:56:01-04:00"
"f_250_super_duty"	"generalizations"	"yautomobilemodel"	"automobilemodel"	"292"	"anonymous-85f94e14-ba6eb30f-c886d091"	"2011-06-14T15:27:18-04:00"
"acura_legend"	"generalizations"	"yautomobilemodel"	"automobilemodel"	"254"	"anonymous-f588db5c-cca45498-c886d091"	"2011-05-20T21:24:51-04:00"
"acura_legend"	"generalizations"	"yautomobilemodel"	"automobilemodel"	"254"	"anonymous-d3ec5b83-2416fad2-bd459d30"	"2011-05-20T22:44:00-04:00"
"corolla"	"generalizations"	"yautomobilemodel"	"automobilemodel"	"130"	"anonymous-29894537-e936fb0c-536a385d"	"2011-05-07T00:53:53-04:00"
"subaru_wrx_sedan"	"generalizations"	"yvehicle"	"vehicle"	"289"	"anonymous-69a2d69b-c3adf177-78035af7"	"2011-06-10T16:06:38-04:00"
"mercedes_benz_380sel"	"generalizations"	"yvehicle"	"vehicle"	"293"	"anonymous-8df436f8-f6b36560-78035af7"	"2011-06-13T12:20:44-04:00"
"microsoft_excel"	"generalizations"	"yproduct"	"product"	"0"	"anonymous-4d7bfa28-439649ea-6291d02e"	"2011-05-22T14:52:13-04:00"
"jasmine_aromatic_body_oil"	"generalizations"	"ypersonalcareitem"	"personalcareitem"	"236"	"anonymous-21c02b96-de7a4e2d-e124bb18"	"2011-04-22T11:36:31-04:00"
"commodore_64"	"generalizations"	"yproduct"	"product"	"256"	"anonymous-8bb7290e-09c196c4-384982fa"	"2011-06-06T21:05:14-04:00"
"mike___ike_tropical_fruit"	"generalizations"	"ycandy"	"candy"	"289"	"anonymous-69a2d69b-c3adf177-78035af7"	"2011-06-10T15:54:39-04:00"
"chewing_gum"	"generalizations"	"ycandy"	"candy"	"0"	"anonymous-0e86a8e9-67b07ca0-27525091"	"2011-06-09T12:50:01-04:00"
"creamy_caramel_nest_egg"	"generalizations"	"ycandy"	"candy"	"242"	"anonymous-628ec30a-3394ab94-4a88a485"	"2011-05-05T15:21:13-04:00"
"oreos"	"generalizations"	"ncandy"	"candy"	"161"	"anonymous-0e86a8e9-67b07ca0-27525091"	"2011-06-09T12:50:27-04:00"
"pizza"	"generalizations"	"yfood"	"food"	"227"	"anonymous-6d9444d0-126c3856-5e9d7707"	"2011-06-04T00:22:28-04:00"
"chipotle_pepper_sauce"	"generalizations"	"ycondiment"	"condiment"	"254"	"anonymous-df4f6d27-289efee7-6511d13a"	"2011-05-21T01:36:49-04:00"
"victory_berry_sauce"	"generalizations"	"ycondiment"	"condiment"	"242"	"anonymous-41f24f02-d9454f5d-eeab4385"	"2011-04-28T20:39:53-04:00"
"chili_sauce"	"generalizations"	"nfungus"	"fungus"	"262"	"anonymous-4d312d84-79f63a7d-60433841"	"2011-05-20T15:15:50-04:00"
"buffalo_sauce"	"generalizations"	"ycondiment"	"condiment"	"244"	"anonymous-d775d779-938444fe-c17e380e"	"2011-05-09T21:51:06-04:00"
"tamari_sauce"	"generalizations"	"ycondiment"	"condiment"	"244"	"anonymous-0bc2f1e2-45b49c30-09d563e4"	"2011-05-02T00:00:44-04:00"
"pobtatoes"	"generalizations"	"yvegetable"	"vegetable"	"277"	"anonymous-782e2783-289efee7-6511d13a"	"2011-06-01T18:43:15-04:00"
"popatoes"	"generalizations"	"nvegetable"	"vegetable"	"290"	"anonymous-413d1923-72c655c5-bd459d30"	"2011-06-11T07:17:32-04:00"
"poppy_seed_rolls"	"generalizations"	"ybakedgood"	"bakedgood"	"289"	"anonymous-69a2d69b-c3adf177-78035af7"	"2011-06-10T16:14:39-04:00"
"cookies"	"generalizations"	"ybakedgood"	"bakedgood"	"120"	"anonymous-4a03575b-604a91dd-712cc1af"	"2011-05-21T11:14:47-04:00"
"chocolate_raspberry_muffins"	"generalizations"	"ybakedgood"	"bakedgood"	"236"	"anonymous-6a91423b-f33ef13d-f34a6ec1"	"2011-04-24T20:53:48-04:00"
"bread"	"generalizations"	"ybakedgood"	"bakedgood"	"326"	"anonymous-f522c3f5-9a3cfbdd-1b3480af"	"2011-05-30T07:50:01-04:00"
"lemon_squares"	"generalizations"	"yfood"	"food"	"262"	"anonymous-c1498f54-8762ef01-483d36cb"	"2011-05-24T01:27:12-04:00"
"goji_berries"	"generalizations"	"yfruit"	"fruit"	"244"	"anonymous-0bc2f1e2-45b49c30-09d563e4"	"2011-05-02T00:00:50-04:00"
"almonds"	"generalizations"	"ynut"	"nut"	"216"	"anonymous-51011119-2cf91deb-22eb051d"	"2011-05-09T02:31:52-04:00"
"walnuts_in_a_bowl"	"generalizations"	"ynut"	"nut"	"247"	"anonymous-daab3f2d-f74ff687-f647bd68"	"2011-05-16T21:04:51-04:00"
"dried_mixed_peppers"	"generalizations"	"nfruit"	"fruit"	"256"	"anonymous-df4f6d27-289efee7-6511d13a"	"2011-05-21T01:33:17-04:00"
"flour_for_bread"	"generalizations"	"nfruit"	"fruit"	"244"	"anonymous-5b76ed39-eb5f92ac-cc47d50c"	"2011-05-07T20:32:00-04:00"
"mexican_black_bean"	"generalizations"	"ylegume"	"legume"	"283"	"anonymous-1a0f3c1f-9f451fab-cc47d50c"	"2011-06-06T14:42:46-04:00"
"leeks"	"generalizations"	"yfood"	"food"	"241"	"anonymous-41f24f02-d9454f5d-eeab4385"	"2011-04-28T20:35:21-04:00"
"easy_chicken"	"generalizations"	"nmeat"	"meat"	"292"	"anonymous-69a2d69b-c3adf177-78035af7"	"2011-06-10T16:08:53-04:00"
"grilled_chicken_fajitas"	"generalizations"	"ymeat"	"meat"	"247"	"anonymous-41f24f02-d9454f5d-eeab4385"	"2011-04-28T20:39:07-04:00"
"cookie_crust_lemon_pie"	"generalizations"	"yfood"	"food"	"245"	"anonymous-a5bd90b7-6063a43a-e980b603"	"2011-05-03T19:53:50-04:00"
"juice_oz"	"generalizations"	"ybeverage"	"beverage"	"254"	"anonymous-e65cea2e-5b53045b-712cc1af"	"2011-05-21T12:30:11-04:00"
"symphony"	"generalizations"	"ywine"	"wine"	"278"	"mitchell"	"2011-06-14T22:20:10-04:00"
"doctor_death"	"generalizations"	"neverypromotedthing"	"everypromotedthing"	"0"	"anonymous-521045c5-d0da03fb-d3ae2443"	"2011-05-27T17:05:31-04:00"
"drive_data_recovery_services"	"generalizations"	"nmediatype"	"mediatype"	"262"	"anonymous-4d312d84-79f63a7d-60433841"	"2011-05-20T15:14:25-04:00"
"us_food"	"generalizations"	"ngovernmentorganization"	"governmentorganization"	"262"	"anonymous-5623936e-4cd89552-c9226340"	"2011-05-20T06:56:57-04:00"
"cell_phone_use"	"generalizations"	"ncelltype"	"celltype"	"247"	"anonymous-e1fa970f-e1725d64-ecc87558"	"2011-04-27T19:16:58-04:00"
"jesus"	"generalizations"	"nbook"	"book"	"212"	"anonymous-3831c9f5-8457c03b-0d5607ec"	"2011-05-03T03:28:03-04:00"
"pregnancy_food"	"generalizations"	"nnondiseasecondition"	"nondiseasecondition"	"262"	"anonymous-d9fcf388-af9d1b6a-5eb5c6c8"	"2011-05-20T05:38:08-04:00"
"aid_offerings"	"generalizations"	"nmlconference"	"mlconference"	"262"	"anonymous-a21a183a-da9782df-5e1dc6b8"	"2011-05-20T18:34:50-04:00"
"music_director"	"generalizations"	"npoliticaloffice"	"politicaloffice"	"328"	"anonymous-e731ef63-6fa127ea-cb1b8329"	"2011-05-25T20:33:23-04:00"
"belize"	"generalizations"	"ystateorprovince"	"stateorprovince"	"238"	"anonymous-2aff9289-8aafcfa8-b7301cb3"	"2011-04-27T05:24:32-04:00"
"swimming_holes"	"generalizations"	"ylandscapefeatures"	"landscapefeatures"	"215"	"anonymous-f588db5c-cca45498-c886d091"	"2011-05-20T21:26:05-04:00"
"gilbert_stork"	"generalizations"	"yscientist"	"scientist"	"307"	"anonymous-7ed8f010-80e9b932-23e4efbd"	"2011-06-24T00:51:39-04:00"
"ulm_university"	"generalizations"	"yuniversity"	"university"	"299"	"anonymous-9e4e760b-47340463-d450215c"	"2011-06-24T08:47:01-04:00"
"terrorist_raids"	"generalizations"	"ymilitaryeventtype"	"militaryeventtype"	"109"	"anonymous-3dc35f15-b5d6fe71-38fdb10f"	"2011-06-24T17:31:58-04:00"
"raids"	"generalizations"	"ymilitaryeventtype"	"militaryeventtype"	"101"	"anonymous-3dc35f15-b5d6fe71-38fdb10f"	"2011-06-24T17:32:03-04:00"
"wichita_mountains"	"generalizations"	"ymountainrange"	"mountainrange"	"310"	"anonymous-904f620d-700af7ac-4927de88"	"2011-06-25T14:10:48-04:00"
"in_the_wee_small_hours"	"generalizations"	"ymusicalbum"	"musicalbum"	"236"	"anonymous-b0a918e0-a2d6151d-ac2ae8f7"	"2011-06-26T06:25:40-04:00"
"saint_johns_university"	"generalizations"	"yuniversity"	"university"	"314"	"anonymous-b0a918e0-a2d6151d-ac2ae8f7"	"2011-06-26T06:39:31-04:00"
"haywood_winery"	"generalizations"	"ywinery"	"winery"	"311"	"anonymous-75f752b5-700af7ac-fd71b466"	"2011-06-26T16:33:52-04:00"
"barrack_obama"	"generalizations"	"ymale"	"male"	"105"	"anonymous-c218c1c0-21f0fedb-38fdb10f"	"2011-06-26T16:41:25-04:00"
"barrack_obama"	"generalizations"	"ypoliticianus"	"politicianus"	"216"	"anonymous-c218c1c0-21f0fedb-38fdb10f"	"2011-06-26T16:41:27-04:00"
"the_alabama_gulf_coast_zoo"	"generalizations"	"yzoo"	"zoo"	"311"	"anonymous-b0a918e0-a2d6151d-ac2ae8f7"	"2011-06-26T17:44:37-04:00"
"chipmunks"	"generalizations"	"ymammal"	"mammal"	"216"	"anonymous-2be7381f-87062aae-cc47d50c"	"2011-06-26T19:45:51-04:00"
"thursday"	"generalizations"	"ydayofweek"	"dayofweek"	"0"	"anonymous-2be7381f-87062aae-cc47d50c"	"2011-06-26T19:46:39-04:00"
"specific_area"	"generalizations"	"nbodypart"	"bodypart"	"314"	"anonymous-6bb277d5-241c987a-3609fb8e"	"2011-06-27T09:14:34-04:00"
"important_computer"	"generalizations"	"ntableitem"	"tableitem"	"316"	"anonymous-21340070-6523c3d9-91536bb3"	"2011-06-27T17:02:48-04:00"
"tailless_whip_scorpion"	"generalizations"	"yarachnid"	"arachnid"	"314"	"anonymous-b2faf346-08a0b141-02074a20"	"2011-06-27T17:28:25-04:00"
"windex"	"generalizations"	"yproduct"	"product"	"1"	"anonymous-c9bac06d-0db732c8-38fdb10f"	"2011-06-27T21:15:20-04:00"
"depression"	"generalizations"	"yemotion"	"emotion"	"0"	"anonymous-c9bac06d-0db732c8-38fdb10f"	"2011-06-27T21:16:38-04:00"
"the_member_of_the_wedding"	"generalizations"	"nbook"	"book"	"317"	"anonymous-e8470e56-58e1f2e6-4d59d65a"	"2011-06-28T09:04:31-04:00"
"colt_45"	"generalizations"	"yweapon"	"weapon"	"120"	"anonymous-4cb9d99f-76f0a3c3-b22708c1"	"2011-06-28T17:08:46-04:00"
"administrative_responsibility"	"generalizations"	"ncharactertrait"	"charactertrait"	"216"	"anonymous-350a783a-8eb05465-253087f3"	"2011-06-29T17:49:54-04:00"
"generosity"	"generalizations"	"ycharactertrait"	"charactertrait"	"0"	"anonymous-350a783a-8eb05465-253087f3"	"2011-06-29T17:50:10-04:00"
"jean_baptiste_lamarck"	"generalizations"	"yscientist"	"scientist"	"317"	"anonymous-7ed8f010-80e9b932-23e4efbd"	"2011-06-29T18:09:36-04:00"
"dinar"	"generalizations"	"ycurrency"	"currency"	"120"	"anonymous-114932fc-e9b8e9d3-8d7649fe"	"2011-06-30T05:50:50-04:00"
"muslim"	"generalizations"	"yreligion"	"religion"	"69"	"anonymous-114932fc-e9b8e9d3-8d7649fe"	"2011-06-30T05:51:56-04:00"
"francs"	"generalizations"	"ycurrency"	"currency"	"120"	"anonymous-0316077b-8c778af9-38fdb10f"	"2011-06-30T08:07:25-04:00"
"foundation"	"generalizations"	"ncountry"	"country"	"307"	"anonymous-0316077b-8c778af9-38fdb10f"	"2011-06-30T08:08:56-04:00"
"chief_executive_officer"	"generalizations"	"yjobposition"	"jobposition"	"322"	"anonymous-05f361aa-46c0bdbf-4d59d65a"	"2011-07-02T03:53:17-04:00"
